spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
24,37767465.007778354,0.4999648601290131,3161647.67927577,3000.6226965793367,2696.5553655415324,0.8885272097808881,0.8494590834731557,0.9275953360886204,0.9478501200480072,0.9044472374955642,0.004052000000000213,0.0041344499999834,0.0036268459202856
26,37759126.00017452,0.5002037073370403,2960453.9752684766,2916.98408735388,2651.392289151957,0.8775639571883302,0.8316581024146913,0.9234698119619692,0.9461831787312244,0.9097531263098784,0.0043310000000002504,0.0044401199999816,0.0038831797020237
28,37752135.307845205,0.5002838647049171,2781611.189932981,2851.1640118471623,2611.862512896756,0.8681333637774192,0.8171412388734342,0.9191254886814043,0.9470780902086012,0.914405983363368,0.004599000000000286,0.0047347699999798,0.0041227945182022
30,37745120.93487443,0.4997711879698665,2592936.214386984,2866.679688146296,2647.693019784484,0.8674537343919473,0.8133803589962109,0.9215271097876837,0.9504284585692496,0.9185905863572524,0.004752000000000306,0.0048947399999789,0.004244400264959
32,37740295.03805195,0.5004140442600956,2449784.351591553,2817.926373359735,2619.368283535113,0.8603171846202939,0.7987103570948739,0.921924012145714,0.9549268718074836,0.9221768533287552,0.0049940000000003384,0.0051567299999773,0.0044594389453038
34,37736024.1343168,0.5001582653570462,2319944.8477784544,2788.2540986203344,2598.332761410452,0.8570518382217783,0.7910942721865244,0.9230094042570323,0.960633927742182,0.9255061548628768,0.0052050000000003665,0.005374529999976,0.0046456018301289
36,37733551.79077464,0.5034785238152539,2226573.672497269,2666.617475196373,2488.8256815116883,0.8487248728196537,0.7754441707156552,0.9220055749236522,0.9653991006860216,0.928038135104012,0.005594000000000418,0.0057847799999736,0.0049983355087304
38,37729539.12138712,0.4972814592586729,2117152.9013584764,2714.5558930420493,2547.9774295931,0.8522721485363375,0.7762032483634753,0.9283410487091996,0.9730401668856686,0.9315775298858328,0.005624000000000422,0.0058046799999735,0.0050446133505181
40,37726992.055543095,0.4998395826214881,2016478.4471859443,2674.738222987211,2510.3490280732067,0.850657071927363,0.7706761135379503,0.9306380303167756,0.9776089458507736,0.9337146419590296,0.0058460000000004515,0.0060311899999721,0.0052527119631133
42,37725061.65065791,0.4996513478551587,1945856.1543771385,2608.6346316482523,2455.037930208231,0.8416814513690359,0.7537393357331553,0.9296235670049166,0.9823160410642788,0.9360150106012132,0.006105000000000486,0.0063069499999705,0.0055188204446615
44,37723126.85429259,0.5031787189114203,1858910.6953071093,2568.7180261955023,2419.7804403587897,0.8290030918163215,0.7303673986028555,0.9276387850297875,0.985648481571276,0.9376338481504124,0.006312000000000513,0.0065351299999691,0.0057364706998095
46,37721256.628381446,0.5051087630232949,1778056.8576998126,2549.6294114748825,2403.0618342143243,0.8304936662554397,0.7329361765181549,0.9280511559927246,0.9887364687865774,0.9393097154254963,0.006483000000000536,0.0067043799999681,0.0059093094132366
48,37719643.16549222,0.5017933636162515,1722912.6929953285,2528.5141183055416,2379.969978048451,0.8326580657663281,0.7338749958893017,0.9314411356433544,0.9917971915270348,0.9415713449323926,0.006642000000000557,0.0068627899999672,0.0060868151182229
50,37717806.49881781,0.499349955075239,1651773.679520473,2561.6525036043704,2413.1299935201446,0.8294655468530908,0.7300245651275798,0.9289065285786018,0.9938764688181376,0.943583717294026,0.0066440000000005574,0.0068689999999671,0.0061319649116525
52,37716822.15148025,0.5004053418220353,1604167.1570190943,2500.95675243742,2357.3990773150454,0.8238824961491797,0.7169202640957738,0.9308447282025857,0.9949588826815136,0.9450143847565268,0.0069010000000005916,0.0071399599999655,0.0064051656346324
