spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
24,37717958.231318094,0.2021086388758921,3181615.9804080385,11472.724963455832,10775.986641752228,0.9346374385645778,0.9194800442021746,0.9497948329269811,0.9956046619254796,0.9201712882168228,0.0010200000000000135,0.0010244400000018,0.0009485798901368
26,37714986.87554735,0.19832536291818,2966752.813513729,11591.7490377038,10942.887579743345,0.9359283929950708,0.9206382691544112,0.9512185168357304,0.996566498423878,0.9260192765639944,0.0010460000000000113,0.0010505700000017,0.0009771755204754
28,37713148.431133166,0.2005483089493918,2781611.189932981,11285.523406598611,10693.486197916522,0.9422295074615212,0.9275073937654112,0.9569516211576312,0.997249186766202,0.9310230641155524,0.0011120000000000058,0.0011163500000013,0.0010415789268281
30,37711818.00364316,0.2055794578256939,2615731.258029946,10841.881086810015,10299.321666491976,0.9354874712812933,0.9189001759209852,0.9520747666416014,0.9978026463165528,0.9353478557599372,0.0011939999999999989,0.0012000600000008,0.0011222532262158
32,37710128.77623198,0.2018902366874777,2471560.2124945894,10982.656980835318,10466.63627738629,0.9373559855810469,0.9209591829096564,0.9537527882524375,0.998516004853932,0.9392254127337172,0.0012129999999999973,0.0012187100000007,0.0011442013199799
34,37708782.89123615,0.1994313589387811,2340798.2846124186,11074.63158734262,10577.87304994428,0.9428028752248452,0.9275207379558222,0.9580850124938681,0.9989760220751916,0.94265509164534,0.0012369999999999953,0.0012415100000006,0.0011696206994569
36,37707840.51116859,0.2000024313600935,2226573.672497269,10935.171387763896,10478.509619316736,0.9431831835537081,0.9275624429120228,0.9588039241953934,0.9992047459323554,0.9456889759726348,0.0012839999999999913,0.0012899000000003,0.0012188788215417
38,37706958.9303301,0.1999994107003204,2117152.9013584764,10908.872290685422,10466.388939129616,0.945046975175627,0.9296968734434463,0.9603970769078076,0.9992778384528298,0.9484185617443788,0.0013189999999999884,0.0013250500000001,0.0012552979385834
40,37706273.066053815,0.199979996641929,2028067.4037789672,10780.948287874964,10371.082063110032,0.9426800013321933,0.926371976300219,0.9589880263641677,0.9992077446751424,0.9508838023598823,0.0013659999999999844,0.0013719399999998,0.0013031905067091
42,37705671.82760215,0.2000053671711527,1945856.1543771385,10668.346450953786,10279.444696180815,0.9469266005643564,0.9312258855300194,0.9626273155986934,0.9990305097435176,0.9531209440132998,0.0014119999999999805,0.0014174899999995,0.0013494674365871
44,37705069.91405775,0.2000078106559887,1858910.6953071093,10696.616842319085,10315.424497958484,0.9410947873684665,0.9247438368183789,0.9574457379185541,0.9987790947381352,0.9551610529569494,0.0014369999999999784,0.0014443299999994,0.0013775734805275
46,37704592.0942522,0.1997243643036196,1788516.0156862822,10634.771034040494,10280.637598914658,0.9427237773983455,0.9263625477462437,0.9590850070504472,0.998483914976429,0.9570321667132732,0.0014749999999999752,0.0014824599999991,0.0014167252903957
48,37704183.13458873,0.1999769363659627,1722912.6929953285,10549.530509424376,10204.543126318513,0.9382811593951018,0.920393707271498,0.9561686115187056,0.9981856331104828,0.9587462647710668,0.0015159999999999718,0.0015245699999989,0.0014588893740999
50,37703809.12690616,0.1999870018030435,1661605.6657080948,10492.034813012047,10153.893662716708,0.9411550708372011,0.9236671831728468,0.9586429585015553,0.997891228381254,0.96032965532868,0.0015539999999999686,0.0015628099999986,0.0014971322100902
52,37703471.07912532,0.1999412881021971,1604167.1570190943,10448.576958737922,10126.470196804608,0.9403157423977141,0.9228727502101027,0.9577587345853255,0.9976591267713336,0.9617953404327318,0.0015899999999999656,0.0015986499999984,0.0015331314788295
