time,phonons
2.5648505562419127e-05,"[0.9653175739301536, 0.03412433884579841, 0.0005580835596945518, 2.8892691576527897e-09]"
2.566983768983719e-05,"[0.9653623243591767, 0.03408119957727055, 0.0005564722736812446, 3.0140278310808006e-09]"
2.569103589571631e-05,"[0.965407209513935, 0.03403795910816911, 0.0005548288875576795, 1.713780318087002e-09]"
2.571199726912035e-05,"[0.9654514614862354, 0.03399529217769863, 0.0005532439073589774, 1.6515083114521606e-09]"
2.5731710151731726e-05,"[0.9654929760389993, 0.033955233868940324, 0.0005517864579042258, 2.856605105917892e-09]"
2.575304185509106e-05,"[0.9655383197812168, 0.033911511029437666, 0.000550165435930096, 2.9751049107788294e-09]"
2.577424076220198e-05,"[0.9655837949039529, 0.03386768996018284, 0.0005485126650933096, 1.6917461457813475e-09]"
2.5795201669129577e-05,"[0.9656286250343744, 0.03382445398757502, 0.000546918563735317, 1.6346498914756082e-09]"
2.58149124219468e-05,"[0.9656706783642557, 0.033783865441980365, 0.0005454525900891682, 2.8236574930179266e-09]"
2.58362437274344e-05,"[0.9657166084225024, 0.03373956543081526, 0.0005438224297334639, 2.9361727220096567e-09]"
2.5857443352856814e-05,"[0.9657626666307007, 0.03369517005544516, 0.0005421608625905229, 1.669772934322679e-09]"
2.587840297050935e-05,"[0.9658080662502511, 0.03365137307428804, 0.0005405582757815148, 1.6175487210456927e-09]"
2.589811269299433e-05,"[0.9658506540915082, 0.03361025809406002, 0.0005390842414889753, 2.7904602063918438e-09]"
2.5919443627511754e-05,"[0.9658971633865838, 0.033565387393357106, 0.0005374455395898793, 2.8972281044362087e-09]"
2.5940643988202112e-05,"[0.9659437977064279, 0.03352042409682277, 0.0005357757649464546, 1.6478471017564396e-09]"
2.596160162841952e-05,"[0.9659897582778675, 0.03347607401687486, 0.0005341653204276262, 1.600235223367198e-09]"
2.5981311246125607e-05,"[0.9660328759902738, 0.03343443676684879, 0.0005326837008864877, 2.7570440610455854e-09]"
2.6002641835575346e-05,"[0.9660799573569813, 0.03338900194553396, 0.0005310370535093887, 2.8582700579575378e-09]"
2.602384294766275e-05,"[0.9661271607222474, 0.033343477205040065, 0.0005293596603342704, 1.6259580892818834e-09]"
2.604479802496039e-05,"[0.9661736737866811, 0.033298581863976884, 0.0005277419795478761, 1.58273588564113e-09]"
2.606450830839051e-05,"[0.9662173163770451, 0.033256426851374976, 0.0005262532607334086, 2.7234362039246815e-09]"
2.6085838577817156e-05,"[0.9662649625637703, 0.03321043456571959, 0.0005245992630413259, 2.8193002640327444e-09]"
2.610704045644672e-05,"[0.9663127278158306, 0.03316435495100252, 0.000522914840184746, 1.6040987877756632e-09]"
2.6127992465253774e-05,"[0.9663597849554987, 0.03311892215061234, 0.0005212905392951976, 1.5650732042733222e-09]"
2.614770405744268e-05,"[0.9664039471217925, 0.03307625418293164, 0.0005197952157424538, 2.6896605784497855e-09]"
2.6169034031548477e-05,"[0.9664521507911139, 0.033029711176114654, 0.0005181344618179487, 2.7803227670163172e-09]"
2.619023669099468e-05,"[0.9665004706796163, 0.03298308334906666, 0.0005164435977060248, 1.582265054324278e-09]"
2.6211185188842627e-05,"[0.9665480634908598, 0.03293712088164486, 0.0005148132882465949, 1.5472663209540159e-09]"
2.6230898630710945e-05,"[0.9665927396654534, 0.0328939450253555, 0.0005133118611179756, 2.655738568948113e-09]"
2.6252228334270354e-05,"[0.966641493394864, 0.03284685812693892, 0.0005116449437611445, 2.7413434983399005e-09]"
2.6273431787937132e-05,"[0.966690360578268, 0.03279968884137162, 0.0005099482260977409, 1.5604551017446183e-09]"
2.6294376382380604e-05,"[0.9667384806505598, 0.032753204510261785, 0.0005083125154041003, 1.529331694718455e-09]"
2.6314092133190284e-05,"[0.9667836650359564, 0.03270952605669676, 0.0005068054908622127, 2.6216895313865094e-09]"
2.63354215914789e-05,"[0.9668329613189092, 0.03266190218180684, 0.0005051330013611627, 2.702369870864503e-09]"
2.6356625852187813e-05,"[0.9668823683657739, 0.03261419828248244, 0.0005034310168062551, 1.5386689728586692e-09]"
2.637756619438871e-05,"[0.9669310072742555, 0.032567199909562354, 0.0005017905079964481, 1.5112838328011236e-09]"
2.6397284648351993e-05,"[0.9669766938729263, 0.032523024346468754, 0.0005002783958184645, 2.5875314268605125e-09]"
2.6418613887333993e-05,"[0.9670265251196818, 0.032474870495191016, 0.0004986009237045466, 2.663410274021614e-09]"
2.6439818967269904e-05,"[0.9670764645092809, 0.032426638917502554, 0.0004968942575803642, 1.5169079587337282e-09]"
2.646075473905613e-05,"[0.9671256137909546, 0.032379134366458055, 0.0004952495500912583, 1.493135528909755e-09]"
2.6480476236465313e-05,"[0.9671717964246872, 0.03233446735965117, 0.0004937328626667498, 2.553280830007566e-09]"
2.650180528318222e-05,"[0.9672221549636342, 0.032285790615962096, 0.000492050995458412, 2.6244740832564286e-09]"
2.6523011194087696e-05,"[0.9672726190871778, 0.03223703838502537, 0.0004903402314357567, 1.4951745611130428e-09]"
2.6543942100630384e-05,"[0.9673222702287086, 0.032189035573427296, 0.0004886919211485705, 1.4748981186862815e-09]"
2.6563666939343006e-05,"[0.9673689425604244, 0.03214388294602939, 0.00048717117242148237, 2.5189532299967173e-09]"
2.658499582201028e-05,"[0.9674198206388951, 0.0320946904772275, 0.0004854854953772008, 2.5855714279322687e-09]"
2.6606202575311908e-05,"[0.9674708018006619, 0.032045424707052954, 0.00048377121516818793, 1.4734722149715974e-09]"
2.6627128342866673e-05,"[0.9675209462372619, 0.031996931607711485, 0.0004821198941713689, 1.456581929315266e-09]"
2.664685678780499e-05,"[0.9675681017897259, 0.031951299322370896, 0.00048059559871159, 2.484563425741434e-09]"
2.6668185536027076e-05,"[0.9676194915753243, 0.03190159837802557, 0.0004789066945518477, 2.5467128478185203e-09]"
2.668939314284759e-05,"[0.9676709819936035, 0.031851826270876606, 0.0004771894776139012, 1.4518049059428853e-09]"
2.6710313514383413e-05,"[0.9677216111023926, 0.031802850918519976, 0.00047553573416232476, 1.4381965384587476e-09]"
2.673004580219475e-05,"[0.9677692432665376, 0.031756745069656984, 0.00047400840659631195, 2.4501255866313716e-09]"
2.675137444706181e-05,"[0.9678211368482296, 0.03170654298078575, 0.0004723168552350982, 2.5079092482919817e-09]"
2.677258291835475e-05,"[0.9678731286565806, 0.031656271826218926, 0.0004705972784667405, 1.430177103996026e-09]"
2.6793497650398828e-05,"[0.9679242337523515, 0.03160682232185608, 0.00046894169685925667, 1.4197508753363892e-09]"
2.681323399457101e-05,"[0.9679723357973956, 0.03156024912615776, 0.0004674118512549211, 2.415653380601629e-09]"
2.6834562568489278e-05,"[0.9680247251860228, 0.03150955330496216, 0.0004657182295481604, 2.4691717976610242e-09]"
2.685577191505453e-05,"[0.9680772104342954, 0.03145879047910303, 0.00046399686699651456, 1.4085936491858623e-09]"
2.687668077508029e-05,"[0.9681287827661864, 0.03140887499349927, 0.0004623400274256345, 1.4012533411085524e-09]"
2.6896421369808086e-05,"[0.9681773478473945, 0.031361840782687375, 0.0004608081767661981, 2.38116004618341e-09]"
2.691774990684954e-05,"[0.9682302249775057, 0.03131065872101696, 0.00045911305821727907, 2.4305118411520095e-09]"
2.6938960139406124e-05,"[0.9682831956330272, 0.03125941168566491, 0.0004573904807833958, 1.3870596513083872e-09]"
2.6959862903669716e-05,"[0.9683352263819696, 0.031209038462068787, 0.000455732959162808, 1.3827119139519339e-09]"
2.6979607926337902e-05,"[0.9683842475455133, 0.031161549678461138, 0.0004541996149229009, 2.346658444427756e-09]"
2.7000936461958908e-05,"[0.9684376042756766, 0.03110988894774258, 0.00045250356943952536, 2.3919408754558863e-09]"
2.7022147591127918e-05,"[0.9684910522242439, 0.031058165249664697, 0.00045078034459344825, 1.3655804608148094e-09]"
2.704304404302712e-05,"[0.9685435325014601, 0.031007342605516117, 0.000449122712352006, 1.364134188141074e-09]"
2.7062793657367612e-05,"[0.9685930026913376, 0.03095940579558816, 0.00044758838401748926, 2.312161125716848e-09]"
2.708412222860591e-05,"[0.9686468308056787, 0.03090727404557004, 0.00044589197762912773, 2.353470465212864e-09]"
2.710533426508289e-05,"[0.9687007478530572, 0.030855081315300105, 0.0004441686691126204, 1.344161570654965e-09]"
2.7126224193694006e-05,"[0.9687536686987939, 0.030803817643705333, 0.00044251149298614147, 1.3455274682951867e-09]"
2.714597855135515e-05,"[0.9688035807601599, 0.03075543945511873, 0.00044097668769532954, 2.277680361685723e-09]"
2.7167307196634195e-05,"[0.9688578719689391, 0.030702844413542627, 0.0004392804823040653, 2.3151122227836256e-09]"
2.7188520151124285e-05,"[0.9689122498417877, 0.030650190364729053, 0.000437557649855464, 1.3228086017238362e-09]"
2.7209403350090297e-05,"[0.9689656022247897, 0.030598494135220037, 0.00043590149165666995, 1.3268987888130325e-09]"
2.7229162592104676e-05,"[0.9690159489072595, 0.03054968131386932, 0.00043436671384835054, 2.2432281600996467e-09]"
2.72504913513406e-05,"[0.9690706948482217, 0.030496630785391776, 0.00043267126695817803, 2.276877776977472e-09]"
2.727170523466435e-05,"[0.9691255251954753, 0.030443523213702684, 0.0004309494660266963, 1.3015272620930258e-09]"
2.7292581501421226e-05,"[0.9691793000131956, 0.03039140297227144, 0.00042929488239607536, 1.3082549584639033e-09]"
2.7312345760017174e-05,"[0.9692300739752572, 0.030342162358253648, 0.0004277606334302772, 2.208816322046137e-09]"
2.7333674674601408e-05,"[0.96928526621471, 0.030288664223626426, 0.0004260664978862902, 2.2387787173252045e-09]"
2.735488949766129e-05,"[0.9693405406086302, 0.030235111005969515, 0.000424346279361158, 1.2803232944957444e-09]"
2.7375758632624248e-05,"[0.9693947286872572, 0.03018257537528305, 0.00042269382152915815, 1.289602603568202e-09]"
2.7395528031847987e-05,"[0.9694459224978386, 0.030132913901614686, 0.00042116059940111627, 2.174456438501696e-09]"
2.741685714449915e-05,"[0.9695015525313913, 0.030078976117193606, 0.00041946832314357986, 2.2008265938053423e-09]"
2.7438072918434973e-05,"[0.9695572624691228, 0.030024985210440745, 0.0004177502330714784, 1.2592024688387447e-09]"
2.7458934724513384e-05,"[0.9696118545643877, 0.029972042889291794, 0.0004161004466000241, 1.2709481800600082e-09]"
2.7478709381066946e-05,"[0.9696634607051031, 0.029921967579964126, 0.00041456874563813997, 2.140159909309789e-09]"
2.7500038735862677e-05,"[0.9697195199588827, 0.029867598176749204, 0.0004128788714446749, 2.163032884291865e-09]"
2.7521255471951766e-05,"[0.969775656863373, 0.029813177617076393, 0.00041116345077160633, 1.2381705584709394e-09]"
2.7542109754149665e-05,"[0.9698306436615399, 0.029759837379651013, 0.00040951687529517815, 1.2522979928790363e-09]"
2.7561889778107906e-05,"[0.9698826545287494, 0.02970935534786378, 0.0004079871858697957, 2.1059379563424744e-09]"
2.7583219420415312e-05,"[0.969939134360367, 0.02965456243078035, 0.0004063002511089949, 2.125408976967689e-09]"
2.7604437130225973e-05,"[0.9699956895819639, 0.029599720332344134, 0.00040458803540580215, 1.2172333142482722e-09]"
2.7625283695367634e-05,"[0.9700510617011192, 0.029545991027194945, 0.00040294520436943217, 1.2336582194394286e-09]"
2.7645069190807106e-05,"[0.9701034696078688, 0.029495109473697354, 0.00040141801261013224, 2.071801641747884e-09]"
2.7666399167195776e-05,"[0.970160361307352, 0.02943990122090496, 0.0003997345489993649, 2.0879661442546535e-09]"
2.768761786254898e-05,"[0.9702173261249201, 0.02938464577498061, 0.00039802606820691044, 1.1963964462503111e-09]"
2.7708456518972327e-05,"[0.9702730741161594, 0.02933053632409389, 0.0003963875086128997, 1.2150349203504662e-09]"
2.7728247583944983e-05,"[0.9703258712924707, 0.02927926253712479, 0.000394863296178715, 2.037761853919568e-09]"
2.774957794210845e-05,"[0.9703831660832086, 0.029223647199309637, 0.0003931838295466234, 2.050715546633432e-09]"
2.7770797635139053e-05,"[0.9704405317055237, 0.02916798667315535, 0.0003914796077172371, 1.1756656251067396e-09]"
2.7791628192970165e-05,"[0.9704966460556886, 0.029113506069507022, 0.00038984583983177004, 1.1964340505347121e-09]"
2.781142492027348e-05,"[0.9705498246510333, 0.029061847422610906, 0.000388325083621745, 2.0038293439473825e-09]"
2.7832755709089325e-05,"[0.9706075136911274, 0.02900583332188299, 0.00038665013366117517, 2.013668183346548e-09]"
2.785397641230938e-05,"[0.9706652712583009, 0.02894977605756866, 0.0003849506887047378, 1.1550464354321198e-09]"
2.787479868301243e-05,"[0.9707217423907778, 0.028894933364553947, 0.00038332222582972695, 1.1778614764040849e-09]"
2.789460115974558e-05,"[0.9707752944733714, 0.028842897317480375, 0.000381805397789886, 1.970014699664162e-09]"
2.7915932429055936e-05,"[0.970833368856215, 0.028786492847010993, 0.0003801354778396705, 1.976834916948274e-09]"
2.7937154155403287e-05,"[0.970891509441096, 0.02873004726026592, 0.0003784413212753812, 1.1345444017886993e-09]"
2.795796795233442e-05,"[0.9709483277193369, 0.028674851608480427, 0.0003768186694461787, 1.1593229754811596e-09]"
2.7977776260455702e-05,"[0.971002245278159, 0.02862244570542949, 0.000375306236301556, 1.9363283764460387e-09]"
2.799910806098125e-05,"[0.9710606960334004, 0.02856565932871625, 0.00037364185311955565, 1.9402264287815394e-09]"
2.802033082377078e-05,"[0.9711192106427282, 0.028508833908009863, 0.0003719534898405246, 1.1141649504852357e-09]"
2.804113596191077e-05,"[0.971176366371568, 0.028453294494162135, 0.00037033714759608074, 1.1408242428800134e-09]"
2.8060950178067126e-05,"[0.9712306413164778, 0.0284005263638814, 0.00036882957064165057, 1.9027806773528802e-09]"
2.8082282561393737e-05,"[0.9712894594111701, 0.028343366613824278, 0.0003671712241781773, 1.9038532261345526e-09]"
2.8103506374427214e-05,"[0.9713483389871769, 0.028286169919007807, 0.00036548915220834834, 1.0939134136857525e-09]"
2.8124302671011105e-05,"[0.9714058224166182, 0.028230296002428483, 0.0003638796102983985, 1.1223709094440263e-09]"
2.814412286638755e-05,"[0.971460446578545, 0.028177173358228405, 0.00036237734519099985, 1.869381769901682e-09]"
2.8165455884887504e-05,"[0.9715196229181392, 0.028119648836354746, 0.0003607255283706693, 1.867725617744021e-09]"
2.8186680762457647e-05,"[0.9715788583398794, 0.028062089497560474, 0.00035905023863548233, 1.0737950115315279e-09]"
2.820746803707907e-05,"[0.9716366596674756, 0.028005890398062255, 0.00035744797977628077, 1.1039685376049916e-09]"
2.8227294277478243e-05,"[0.9716916247992762, 0.027952421037182134, 0.00035595147631178387, 1.8361416865287309e-09]"
2.8248627983923883e-05,"[0.9717511502277575, 0.027894540413700354, 0.0003543066748440919, 1.831853712080118e-09]"
2.8269853940973397e-05,"[0.9718107323128867, 0.027836627129799865, 0.000352638650934283, 1.0538148485286324e-09]"
2.8290632015945487e-05,"[0.9718688416868583, 0.027780112224817514, 0.0003510441495520115, 1.0856226274155056e-09]"
2.8310464361503573e-05,"[0.9719241394632049, 0.02772630402873016, 0.00034955385147310454, 1.8030703170333164e-09]"
2.8331798809218998e-05,"[0.9719840047647221, 0.027668076041127004, 0.0003479165436257829, 1.7962473982327326e-09]"
2.8353025861191306e-05,"[0.9720439242704287, 0.0276098175790047, 0.00034625626159101374, 1.0339779068143115e-09]"
2.8373794562091785e-05,"[0.972102331793332, 0.02755299630018964, 0.0003446699835593096, 1.0673386232315333e-09]"
2.8393633067120994e-05,"[0.9721579538109733, 0.027498857234539847, 0.0003431863283565028, 1.77017741650848e-09]"
2.8414968309659444e-05,"[0.972218149710156, 0.027440290687448212, 0.0003415569847701559, 1.760916341807173e-09]"
2.843619647276391e-05,"[0.9722783973352692, 0.027381695880125984, 0.0003399049128858815, 1.0142890335320025e-09]"
2.8456955628877015e-05,"[0.9723370930674144, 0.027324577710173888, 0.00033832731528028026, 1.049121918422605e-09]"
2.847680034175264e-05,"[0.9723930308455903, 0.02727011582456095, 0.00033685073399258544, 1.737472608337954e-09]"
2.849813643257251e-05,"[0.9724535480078573, 0.02721121958963317, 0.00033522981749939667, 1.7258699708435615e-09]"
2.8519365723588376e-05,"[0.972514114393675, 0.02715229733563595, 0.0003335864160755313, 9.947529430774557e-10]"
2.8540115168517096e-05,"[0.9725730883570629, 0.027094891804598654, 0.0003320179469231703, 1.0309778523088177e-09]"
2.8559966131352372e-05,"[0.9726293333373547, 0.027040115232909674, 0.00033054886395780613, 1.7049653725589298e-09]"
2.858130312393271e-05,"[0.9726901623704622, 0.026980898247479006, 0.0003289368293717988, 1.691117464659339e-09]"
2.8602533560505533e-05,"[0.9727510381029805, 0.02692165750882597, 0.0003273025505292709, 9.753741968123385e-10]"
2.862327313312005e-05,"[0.9728102802862304, 0.02686397418944903, 0.0003257436485445945, 1.0129117360812247e-09]"
2.864313038142585e-05,"[0.9728668238323862, 0.026808891150207407, 0.0003242824815007123, 1.6726650675537485e-09]"
2.866446832854891e-05,"[0.9729279552856288, 0.026749362418231188, 0.0003226797754747456, 1.6566677441180906e-09]"
2.8685699929065204e-05,"[0.9729891308965933, 0.026689812219570216, 0.00032105506296079684, 9.561572083232378e-10]"
2.870642947687574e-05,"[0.9730486312668737, 0.026631860715795277, 0.00031950615711255756, 9.949289064351346e-10]"
2.8726293039259852e-05,"[0.9731054646647804, 0.026576479512366268, 0.0003180533166050725, 1.6405809782169009e-09]"
2.874763200406669e-05,"[0.9731668890622431, 0.026516648072210134, 0.0003164603765936518, 1.622529095170139e-09]"
2.8768864787857047e-05,"[0.9732283550311757, 0.02645679749899097, 0.00031484566558207325, 9.37105904228023e-10]"
2.8789584159133417e-05,"[0.973288103513741, 0.026398587465975995, 0.0003133071755344882, 9.770347957789585e-10]"
2.880945405223056e-05,"[0.9733452179576997, 0.026342916500116463, 0.0003118630653692609, 1.6087222591196204e-09]"
2.883079414187618e-05,"[0.973406925897838, 0.026282791327678075, 0.00031028031692570277, 1.5887086537615198e-09]"
2.8852028129654365e-05,"[0.9734686726548027, 0.02622264952359097, 0.000308676033811929, 9.182232805229762e-10]"
2.8872742486082176e-05,"[0.9735286744768205, 0.0261641757090956, 0.0003071479845725538, 9.593732209600937e-10]"
2.889261840662676e-05,"[0.9735860602005681, 0.02610822432764628, 0.0003057130240488411, 1.5772188597217554e-09]"
2.891395960860829e-05,"[0.9736480420075667, 0.026047814684921046, 0.0003041408811486576, 1.5550884012564476e-09]"
2.893519476923747e-05,"[0.9737100597875729, 0.025987390992323594, 0.000302547448702392, 8.994042635939996e-10]"
2.895591346982066e-05,"[0.9737703324192153, 0.025928636192368876, 0.00030102957367953147, 9.421714010647778e-10]"
2.8975793099935897e-05,"[0.9738279737712854, 0.02587241949045959, 0.0002996043190753361, 1.546234848717715e-09]"
2.899713527132639e-05,"[0.9738902195072395, 0.02581173491726264, 0.0002980431802860781, 1.5215090174054742e-09]"
2.9018371499756182e-05,"[0.9739524982855419, 0.025751038939927088, 0.0002964610195941768, 8.80512223522147e-10]"
2.9039091086017202e-05,"[0.974013022037524, 0.02569202217118706, 0.00029495399103150434, 9.252646208193101e-10]"
2.9058970493793214e-05,"[0.9740708984970267, 0.025635560009968153, 0.000293539102048353, 1.515583802600962e-09]"
2.9080313518727418e-05,"[0.974133398056791, 0.025574610206093612, 0.0002919893728035489, 1.488181123079027e-09]"
2.9101550787287383e-05,"[0.9741959279675224, 0.0255136514061077, 0.000290418887786503, 8.617302753634346e-10]"
2.9122269383198653e-05,"[0.9742566877388569, 0.025454387243301242, 0.0002889232319192155, 9.085017376819331e-10]"
2.914214732384471e-05,"[0.9743147864435115, 0.025397692030890415, 0.00028751916260215155, 1.485195341060177e-09]"
2.9163491200017064e-05,"[0.9743775299230821, 0.02533648650509265, 0.0002859812380739143, 1.4551927832158232e-09]"
2.9184729515921407e-05,"[0.9744403011485601, 0.025275274309241355, 0.0002844228197856429, 8.431320287692538e-10]"
2.9205445900537413e-05,"[0.9745012837085268, 0.02521577552325664, 0.00028293899654188763, 8.918264877310745e-10]"
2.92253221992593e-05,"[0.9745595948473408, 0.02515885670281797, 0.00028154611456650925, 1.4550473726733749e-09]"
2.924666696768253e-05,"[0.97462257238945, 0.025097404926650205, 0.0002800203803307041, 1.4225831875008824e-09]"
2.9267906353391112e-05,"[0.9746855751087734, 0.02503594877598277, 0.0002784744087878616, 8.247477853606415e-10]"
2.9288619596615894e-05,"[0.9747467680270865, 0.02497622737243831, 0.00027700284298048955, 8.752204663452957e-10]"
2.930849450969644e-05,"[0.9748052830118086, 0.024919093203928443, 0.00027562147647245593, 1.4251372526264712e-09]"
2.932984022676285e-05,"[0.9748684847456885, 0.024857404671926406, 0.0002741083086017011, 1.3903713030652702e-09]"
2.9351080712000106e-05,"[0.9749317091145778, 0.024795714041244338, 0.00027257515345313876, 8.065901907348107e-10]"
2.9371790026172368e-05,"[0.9749931003262019, 0.024735781683022623, 0.00027111624739508246, 8.586808168319462e-10]"
2.9391663977168942e-05,"[0.9750518110323759, 0.02467843998300238, 0.00026974670407311927, 1.3954702081389597e-09]"
2.9413010702047058e-05,"[0.9751152270464696, 0.024616524239982684, 0.00026824646914366785, 1.3585674916145428e-09]"
2.943425232043959e-05,"[0.9751786631895407, 0.024554608645354033, 0.00026672648988110487, 7.886645672733275e-10]"
2.9454956999362354e-05,"[0.9752402408178815, 0.024494476824276863, 0.00026528062850727287, 8.422111328695255e-10]"
2.947483046772824e-05,"[0.9752991392623895, 0.024436935280416752, 0.0002639232036371882, 1.3660545850391198e-09]"
2.9496178256778015e-05,"[0.9753627595927028, 0.024374801933199613, 0.0002624362586587509, 1.3271783052621749e-09]"
2.9517421044392455e-05,"[0.9754263976008944, 0.024312670934507015, 0.00026092980464185723, 7.709731414694675e-10]"
2.9538120438087303e-05,"[0.9754881498869973, 0.024252351040053643, 0.00025949735758576175, 8.258176733461194e-10]"
2.9557993910887022e-05,"[0.9755472280870632, 0.02419461734878696, 0.00025815233732607754, 1.3368998602505336e-09]"
2.9579342814204798e-05,"[0.9756110427096539, 0.02413227607375207, 0.00025667902970228355, 1.2962085292951874e-09]"
2.9600586809117114e-05,"[0.9756748726405305, 0.024069939274453327, 0.00025518644009279485, 7.535168197945466e-10]"
2.962128031385906e-05,"[0.9757367879177918, 0.02400944261825418, 0.0002537677624789277, 8.095077449178246e-10]"
2.9641154265005002e-05,"[0.9757960378295835, 0.023951524544824507, 0.0002524354252303905, 1.308015804265729e-09]"
2.966250432416621e-05,"[0.975860036655671, 0.023888985092849722, 0.0002509760927122445, 1.2656620423299779e-09]"
2.9683749566271286e-05,"[0.9759240485343756, 0.023826452139112227, 0.00024949769638778457, 7.362959314043817e-10]"
2.970443662159141e-05,"[0.9759861152240414, 0.023765789959221344, 0.00024809312906108215, 7.932890205173711e-10]"
2.9724311502274e-05,"[0.9760455287138154, 0.023707695366000158, 0.000246773746006542, 1.2794121221078355e-09]"
2.974566274801916e-05,"[0.9761097015842954, 0.023644967567954464, 0.0002453287166829822, 1.2355421990012505e-09]"
2.97669092790767e-05,"[0.9761738854051807, 0.023582248147122908, 0.0002438648321368453, 7.193105504829304e-10]"
2.9787589367278374e-05,"[0.9762360920193325, 0.023521431604996593, 0.0002424747016955117, 7.771692198194387e-10]"
2.980747203834949e-05,"[0.9762956801664674, 0.02346314957261544, 0.00024116811252083303, 1.2512103711241997e-09]"
2.982882462856258e-05,"[0.9763600174253266, 0.023400242789182568, 0.0002397376818293858, 1.2057156569485604e-09]"
2.9850072421934224e-05,"[0.9764243629438084, 0.023337346831290493, 0.0002382886237753745, 7.024557892611365e-10]"
2.9870743754820657e-05,"[0.9764866940134618, 0.023276390982216573, 0.00023691334383538388, 7.612618309282964e-10]"
2.9890638657893338e-05,"[0.9765464607466225, 0.023217917579266334, 0.00023561955104801102, 1.2234566356963056e-09]"
2.99119926557619e-05,"[0.9766109524844496, 0.02315484143396514, 0.0002342040050804387, 1.1761382836842333e-09]"
2.993324165191752e-05,"[0.9766754493202234, 0.02309177901235046, 0.00023277008063552528, 6.85699602967411e-10]"
2.9953902028033074e-05,"[0.9767378880186929, 0.023030700250739344, 0.00023141008331366262, 7.456119299854007e-10]"
2.997380650694153e-05,"[0.9767978159198968, 0.02297205243431649, 0.00023012954769435344, 1.1960661859332126e-09]"
2.9995161800012316e-05,"[0.9768624515432961, 0.022908817222901265, 0.00022872918409274783, 1.1469236067616327e-09]"
3.001641264463726e-05,"[0.9769270914211272, 0.022845596364863816, 0.00022731064137726417, 6.691204196753243e-10]"
3.0037060642716123e-05,"[0.9769896233020489, 0.022784408780674496, 0.00022596628306957798, 7.301476784243463e-10]"
3.005697385494338e-05,"[0.977049700327475, 0.022725598264990075, 0.00022469933407636528, 1.169013983338816e-09]"
3.00783303842134e-05,"[0.9771144693295685, 0.02266221420753557, 0.00022331443957967847, 1.118111118478359e-09]"
3.009958354795469e-05,"[0.9771792434202737, 0.022598843492640047, 0.00022191152840397683, 6.527514796112232e-10]"
3.0120218097968572e-05,"[0.9772418550988355, 0.022537560154884874, 0.0002205831249618931, 7.148422896483929e-10]"
3.014013995854236e-05,"[0.9773020714386517, 0.022478596479653508, 0.00021933003253920416, 1.142293521028153e-09]"
3.0161497676952924e-05,"[0.9773669632995691, 0.022415073819465718, 0.00021796088362295148, 1.0897192574387724e-09]"
3.018275312356704e-05,"[0.9774318612045211, 0.02235156337380521, 0.00021657387671116427, 6.366134498032043e-10]"
3.02033733257516e-05,"[0.9774945398109717, 0.022290196863285566, 0.0002152617171733341, 6.996794613070164e-10]"
3.0223304236298973e-05,"[0.9775548870890952, 0.022231088174956316, 0.00021402271076808674, 1.1159019520771172e-09]"
3.024466309539599e-05,"[0.9776198912413205, 0.022167437212806635, 0.0002126695740712641, 1.061762268952629e-09]"
3.0265920800504363e-05,"[0.9776849025678045, 0.022103797168418506, 0.00021129873229569886, 6.207153705382788e-10]"
3.0286525896880576e-05,"[0.9777476356560882, 0.022042359665299008, 0.00021000308265343485, 6.846561784658386e-10]"
3.0306466466647502e-05,"[0.9778081060956701, 0.021983113532944944, 0.00020877836984924808, 1.0898424252635203e-09]"
3.0327826402130117e-05,"[0.9778732118902413, 0.021919344660794315, 0.00020744150226292469, 1.0342469220880059e-09]"
3.0349086347356284e-05,"[0.97793832623563, 0.021855585171040505, 0.00020608707508682235, 6.050606703227972e-10]"
3.036967565342745e-05,"[0.9780011015758676, 0.021794088657041223, 0.00020480818360187235, 6.697747909445301e-10]"
3.038962655825438e-05,"[0.9780616875750198, 0.021734712487433853, 0.0002035979593194707, 1.064119979638101e-09]"
3.0410987480762455e-05,"[0.9781268842579702, 0.02167083621180269, 0.00020227760818150535, 1.0071772275357215e-09]"
3.043224965167831e-05,"[0.9781920912052824, 0.02160696745568695, 0.00020093983378379203, 5.896508046533217e-10]"
3.0452822533245344e-05,"[0.9782548967158894, 0.021545423780118915, 0.00019967793282759383, 6.550393781050913e-10]"
3.047278446553041e-05,"[0.9783155906963442, 0.021485924965875657, 0.0001984823825209825, 1.0387400860773036e-09]"
3.0494146263449455e-05,"[0.9783808674198983, 0.021421951897054013, 0.00019717878521114532, 9.805559524241458e-10]"
3.0515410648520937e-05,"[0.9784461565363264, 0.021357984080650094, 0.00019585789052812042, 5.74486420961876e-10]"
3.0535966513431976e-05,"[0.9785089802623064, 0.021296404981414236, 0.00019461319729161547, 6.404545820011658e-10]"
3.055594016112955e-05,"[0.9785697746052929, 0.021236790963838473, 0.00019343249823075545, 1.0137081780378692e-09]"
3.05773026731988e-05,"[0.9786351203458595, 0.021172731896377216, 0.00019214588368639558, 9.543857086773094e-10]"
3.059856926295836e-05,"[0.9787004811819754, 0.021108675253610168, 0.00019084208442619947, 5.595681491612824e-10]"
3.061910756468234e-05,"[0.9787633113100835, 0.02104707234216382, 0.00018961480078796174, 6.26024762620435e-10]"
3.0639093612855405e-05,"[0.9788241983605538, 0.020987350607140912, 0.00018844912193722503, 9.890293199175832e-10]"
