time,phonons
2.2156849718430088e-05,"[0.9631391046236755, 0.03617858520712751, 0.000682306375984079, 2.373217944996657e-09]"
2.2179550219740116e-05,"[0.9631011212835698, 0.03621516920368159, 0.0006837046158281786, 3.475989763534138e-09]"
2.217955021974012e-05,"[0.9631011212835698, 0.03621516920368159, 0.0006837046158281786, 3.475989763534138e-09]"
2.2203856483732326e-05,"[0.9630608270239227, 0.03625401446049788, 0.000685154561355226, 2.531487905959376e-09]"
2.220385648373233e-05,"[0.9630608270239227, 0.03625401446049788, 0.000685154561355226, 2.531487905959376e-09]"
2.2222788057310924e-05,"[0.9630294921707503, 0.03628421911035234, 0.0006862855249961149, 1.7710046793167759e-09]"
2.224171963088952e-05,"[0.9629980196264776, 0.03631453017999124, 0.0006874462781849481, 2.4922894972061376e-09]"
2.2241719630889522e-05,"[0.9629980196264776, 0.03631453017999124, 0.0006874462781849481, 2.4922894972061376e-09]"
2.2264758047142804e-05,"[0.9629598037947201, 0.03635133575537376, 0.000688855517806524, 3.5079641304210903e-09]"
2.228907354418777e-05,"[0.9629198454448912, 0.03638985497584471, 0.0006902957326034641, 2.4207121637622496e-09]"
2.2289073544187775e-05,"[0.9629198454448912, 0.03638985497584471, 0.0006902957326034641, 2.4207121637622496e-09]"
2.2310482232110348e-05,"[0.9628846735577843, 0.036423749524987586, 0.0006915736668993293, 1.8238497151571475e-09]"
2.233177780778385e-05,"[0.962849543808656, 0.03645757408385766, 0.0006928777300383547, 2.950465166633195e-09]"
2.235499549703746e-05,"[0.9628114507832709, 0.0364942671249663, 0.0006942772506909197, 3.412926316308983e-09]"
2.2379187404634404e-05,"[0.9627720792947677, 0.03653221977095926, 0.0006956974553306605, 2.049071180199585e-09]"
2.240300312624382e-05,"[0.9627332004919611, 0.03656966785295822, 0.0006971280192492879, 2.204475613967123e-09]"
2.2425424302640582e-05,"[0.9626965597369492, 0.03660494325216783, 0.0006984921121210308, 3.4665758656988137e-09]"
2.2425424302640586e-05,"[0.9626965597369492, 0.03660494325216783, 0.0006984921121210308, 3.4665758656988137e-09]"
2.244957676687808e-05,"[0.9626574493730834, 0.036642630188850445, 0.0006999161626074745, 2.8415734366015104e-09]"
2.2473546199023286e-05,"[0.9626187578281307, 0.03667991550081349, 0.0007013234297647613, 1.8058261289362706e-09]"
2.247354619902329e-05,"[0.9626187578281307, 0.03667991550081349, 0.0007013234297647613, 1.8058261289362706e-09]"
2.249621074541091e-05,"[0.9625819998433869, 0.036715302015388, 0.0007026938493514458, 2.8554876583872885e-09]"
2.251909918541176e-05,"[0.9625450409763705, 0.036750891215178626, 0.000704062850424073, 3.520627568884387e-09]"
2.2543316310297532e-05,"[0.9625062816404821, 0.03678824584152642, 0.0007054688848043568, 2.1940440207010034e-09]"
2.2543316310297535e-05,"[0.9625062816404821, 0.03678824584152642, 0.0007054688848043568, 2.1940440207010034e-09]"
2.2564547731403977e-05,"[0.9624722385782833, 0.03682103483181101, 0.0007067231596629544, 1.9906098327241253e-09]"
2.2585662929623954e-05,"[0.9624382838798625, 0.0368537151407771, 0.0007079962906601876, 3.2486030656832326e-09]"
2.2585662929623958e-05,"[0.9624382838798625, 0.0368537151407771, 0.0007079962906601876, 3.2486030656832326e-09]"
2.2609368942698247e-05,"[0.9624004482301896, 0.03689015593229726, 0.0007093911209066273, 3.275089034341087e-09]"
2.263345817211355e-05,"[0.962362253027625, 0.03692696219702914, 0.0007107814202370429, 1.9119338960546393e-09]"
2.2657118965689168e-05,"[0.9623245740184444, 0.036963235244112595, 0.0007121867755904065, 2.517282859166462e-09]"
2.2679828654727394e-05,"[0.9622884585802833, 0.0369979971656578, 0.0007135391974718607, 3.611078037365665e-09]"
2.2679828654727397e-05,"[0.9622884585802833, 0.0369979971656578, 0.0007135391974718607, 3.611078037365665e-09]"
2.2704134611029827e-05,"[0.9622501820043461, 0.03703487548389471, 0.0007149384954935929, 2.5689500651109325e-09]"
2.272404518832904e-05,"[0.9622188637370175, 0.03706504338795896, 0.0007160895841294642, 1.8433163056685381e-09]"
2.2724045188329042e-05,"[0.9622188637370175, 0.03706504338795896, 0.0007160895841294642, 1.8433163056685381e-09]"
2.2743955765628258e-05,"[0.9621874068968191, 0.037095316466883826, 0.0007172724144531554, 2.7740034900624904e-09]"
2.2766952328639164e-05,"[0.9621512127521855, 0.03713015531218711, 0.0007186268700890961, 3.6166385873679967e-09]"
2.279120578841029e-05,"[0.9621134030298967, 0.037166583487204086, 0.0007200096931245689, 2.3391049605329894e-09]"
2.2791205788410295e-05,"[0.9621134030298967, 0.037166583487204086, 0.0007200096931245689, 2.3391049605329894e-09]"
2.281503771323552e-05,"[0.9620762017650527, 0.03720240421321472, 0.0007213905105471435, 2.0590215140586697e-09]"
2.283722052419795e-05,"[0.9620414780479598, 0.037235813917418426, 0.0007227031827871215, 3.3989218670175713e-09]"
2.2861016143756776e-05,"[0.9620045425634177, 0.0372713803192104, 0.00072407243784289, 3.2251430289755272e-09]"
2.2885075638362305e-05,"[0.9619674155456842, 0.037307145773573275, 0.0007254353256881326, 1.8990299329215416e-09]"
2.2908600293895726e-05,"[0.9619309443503851, 0.03734224230157993, 0.0007268092102243694, 2.6804667302148098e-09]"
2.290860029389573e-05,"[0.9619309443503851, 0.03734224230157993, 0.0007268092102243694, 2.6804667302148098e-09]"
2.2931372783959203e-05,"[0.9618957271004388, 0.037376131224368864, 0.0007281365417696285, 3.675113301092235e-09]"
2.295566228644842e-05,"[0.9618585374270959, 0.037411954156287744, 0.0007295044633296332, 2.493182833491908e-09]"
2.297944687818813e-05,"[0.9618221115541365, 0.037447025180475865, 0.0007308598035427394, 2.000274453621453e-09]"
2.2979446878188132e-05,"[0.9618221115541365, 0.037447025180475865, 0.0007308598035427394, 2.000274453621453e-09]"
2.300106662274245e-05,"[0.9617888834520748, 0.037478989183189995, 0.0007321226042310001, 3.2983495207042246e-09]"
2.302467970041965e-05,"[0.9617528664457153, 0.037513659982188016, 0.0007334686946948787, 3.4138783157695247e-09]"
2.304877624924485e-05,"[0.9617163799104378, 0.037548804213942605, 0.0007348124149793621, 1.9954540829960384e-09]"
2.3072475073770923e-05,"[0.9616803444641528, 0.03758347858005756, 0.0007361729552086524, 2.5339782475865064e-09]"
2.3095340522747527e-05,"[0.961645615401924, 0.03761688810177884, 0.0007374913212982851, 3.7073920847252694e-09]"
2.3119628060933207e-05,"[0.9616091059522325, 0.037652047376381434, 0.0007388425124757173, 2.6895098648075302e-09]"
2.313901027535845e-05,"[0.9615800211191574, 0.03768005231655455, 0.0007399232036005649, 1.891084950041093e-09]"
2.3139010275358455e-05,"[0.9615800211191574, 0.03768005231655455, 0.0007399232036005649, 1.891084950041093e-09]"
2.3158392489783703e-05,"[0.9615508042215488, 0.03770815663270154, 0.0007410349455867677, 2.730358603393412e-09]"
2.318137809252211e-05,"[0.9615162666214903, 0.03774138211122878, 0.000742346062781384, 3.733639381758142e-09]"
2.3205664730960728e-05,"[0.9614801484502684, 0.03777616440162497, 0.000743683160106257, 2.5153470816889537e-09]"
2.322944583395292e-05,"[0.9614447694573924, 0.03781021780163539, 0.000745009222762318, 2.0440909833297497e-09]"
2.32511406016274e-05,"[0.9614123827479586, 0.03784136309965634, 0.0007462493055322182, 3.3721305655208173e-09]"
2.3251140601627402e-05,"[0.9614123827479586, 0.03784136309965634, 0.0007462493055322182, 3.3721305655208173e-09]"
2.327478162415655e-05,"[0.9613773727296728, 0.03787505623993406, 0.0007475661055987525, 3.448687673947655e-09]"
2.3298861987374555e-05,"[0.9613419743250753, 0.037909143911120935, 0.0007488782700310835, 2.0160134659608737e-09]"
2.3322535941585363e-05,"[0.9613070225559132, 0.0379427655420984, 0.0007502078245134132, 2.5983128461094015e-09]"
2.3345410592645313e-05,"[0.9612732999326571, 0.03797519809135106, 0.0007514967269097209, 3.768912557103098e-09]"
2.3345410592645317e-05,"[0.9612732999326571, 0.03797519809135106, 0.0007514967269097209, 3.768912557103098e-09]"
2.336969659751269e-05,"[0.9612378768909648, 0.0380093033920703, 0.0007528155272533197, 2.7077487682694687e-09]"
2.3369696597512694e-05,"[0.9612378768909648, 0.0380093033920703, 0.0007528155272533197, 2.7077487682694687e-09]"
2.3388675443554712e-05,"[0.9612102416126328, 0.03803590592920562, 0.000753849054211915, 1.9218221125532203e-09]"
2.340765428959673e-05,"[0.9611824805563411, 0.038062602553740624, 0.0007549126658066162, 2.741819474750153e-09]"
2.3430639821069228e-05,"[0.9611489652661174, 0.038094835223205135, 0.0007561942341564433, 3.793173314069188e-09]"
2.345492969334518e-05,"[0.9611139250051354, 0.038128571426038774, 0.0007574994987515995, 2.584930279368672e-09]"
2.347619303669351e-05,"[0.9610832596865146, 0.03815808342052777, 0.0007586534220431605, 1.9852730567558035e-09]"
2.3497284444744247e-05,"[0.9610527174719583, 0.038187447777704664, 0.0007598300627527887, 3.201483803538604e-09]"
2.3520544452908954e-05,"[0.961019256048313, 0.038219636134740165, 0.0007611026509881954, 3.6786740011003914e-09]"
2.3520544452908957e-05,"[0.961019256048313, 0.038219636134740165, 0.0007611026509881954, 3.6786740011003914e-09]"
2.3544707929792018e-05,"[0.9609848151976472, 0.038252795679788086, 0.0007623854258697534, 2.2077018873550983e-09]"
2.3568474269898167e-05,"[0.9609508320734124, 0.03828548365787987, 0.0007636803859416861, 2.3923162883588423e-09]"
2.359088687252132e-05,"[0.9609187638734702, 0.03831631330810263, 0.0007649175825451179, 3.744604392311061e-09]"
2.36150531640634e-05,"[0.9608845522310457, 0.03834923964136877, 0.0007662035776229187, 3.0569747246108218e-09]"
2.3615053164063402e-05,"[0.9608845522310457, 0.03834923964136877, 0.0007662035776229187, 3.0569747246108218e-09]"
2.3638982456696336e-05,"[0.9608508021151124, 0.03838172342324985, 0.00076747101374833, 1.953345700712627e-09]"
2.366178247834378e-05,"[0.9608184875051233, 0.03841278901669615, 0.0007687188854760568, 3.0971836068831057e-09]"
2.368475146366276e-05,"[0.9607861117902551, 0.03844392456213737, 0.0007699583654514983, 3.7855868182657855e-09]"
2.3684751463662762e-05,"[0.9607861117902551, 0.03844392456213737, 0.0007699583654514983, 3.7855868182657855e-09]"
2.3708942728287047e-05,"[0.960752358196135, 0.038476417923835646, 0.0007712200310844955, 2.3506480022336095e-09]"
2.372942565544948e-05,"[0.9607237268057054, 0.03850396010832263, 0.0007723094573357844, 2.129993459168442e-09]"
2.3729425655449482e-05,"[0.9607237268057054, 0.03850396010832263, 0.0007723094573357844, 2.129993459168442e-09]"
2.3749908582611917e-05,"[0.9606950098071241, 0.03853156136704205, 0.0007734238921450617, 3.434699605215661e-09]"
2.374990858261192e-05,"[0.9606950098071241, 0.03853156136704205, 0.0007734238921450617, 3.434699605215661e-09]"
2.3773532186487578e-05,"[0.9606621654709157, 0.03856315450546642, 0.0007746749359549931, 3.587299154107798e-09]"
2.379761931479366e-05,"[0.9606289516068588, 0.038595125786615433, 0.0007759190027615331, 2.10174231175278e-09]"
2.382130767444672e-05,"[0.9605961481432334, 0.03862666635449827, 0.0007771813673906701, 2.6314442858343954e-09]"
2.384422139417902e-05,"[0.9605644599854123, 0.03865712637585193, 0.0007784082606264838, 3.873650941765834e-09]"
2.3868494261253496e-05,"[0.9605312739934084, 0.038689064354122324, 0.000779657312730549, 2.8334958173244617e-09]"
2.3888894085035648e-05,"[0.9605034409699915, 0.03871584582838018, 0.0007807097118028718, 1.9832500975549424e-09]"
2.39092939088178e-05,"[0.9604754758290452, 0.03874272409869452, 0.0007817955824392783, 2.9829137938782695e-09]"
2.3932282308304047e-05,"[0.9604441094294168, 0.038772878963560464, 0.0007830062159014247, 3.8831563335810324e-09]"
2.395652580594512e-05,"[0.9604113958349748, 0.03880436479756462, 0.0007842353419189002, 2.5158121239159977e-09]"
2.3956525805945122e-05,"[0.9604113958349748, 0.03880436479756462, 0.0007842353419189002, 2.5158121239159977e-09]"
2.398030259660725e-05,"[0.9603792742841706, 0.03883525896883937, 0.0007854630240358012, 2.2117614322850606e-09]"
2.4002210335856244e-05,"[0.9603495955018377, 0.03886377829236855, 0.0007866210648992026, 3.6290382873605657e-09]"
2.4025987484304824e-05,"[0.9603176989379705, 0.0388944586497765, 0.0007878374171951639, 3.4817375567105954e-09]"
2.405002134609853e-05,"[0.9602856866223801, 0.03892526647030734, 0.0007890433419214756, 2.050447184428603e-09]"
2.4073546942301536e-05,"[0.9602541984089493, 0.038955531982839374, 0.0007902652441399397, 2.847807015842546e-09]"
2.4096338615575305e-05,"[0.9602237855790192, 0.038984762824457855, 0.0007914461416651947, 3.9376193728240056e-09]"
2.412060583790727e-05,"[0.9601917815254347, 0.03901556089757775, 0.0007926533570145179, 2.7009535145529042e-09]"
2.414124362150331e-05,"[0.960164582631206, 0.039041723970600115, 0.0007936898339778829, 2.044824270673948e-09]"
2.416188140509935e-05,"[0.9601372643552565, 0.039067972719590595, 0.0007947581741871289, 3.2312024399426576e-09]"
2.418506828225267e-05,"[0.9601067751791135, 0.039097283422313625, 0.0007959360142844556, 3.8633753406732765e-09]"
2.420924152263064e-05,"[0.9600753269597525, 0.039127548158837344, 0.0007971209922644272, 2.3665167365184553e-09]"
2.423303413385729e-05,"[0.9600442905504427, 0.03915738775288592, 0.0007983177707085645, 2.4018611260053716e-09]"
2.425447981059279e-05,"[0.960016276903993, 0.039184302081868905, 0.0007994156917930019, 3.7977025812197425e-09]"
2.4278517093634652e-05,"[0.959985224761282, 0.03921417017723734, 0.0008006001925705551, 3.342642689629318e-09]"
2.4278517093634655e-05,"[0.959985224761282, 0.03921417017723734, 0.0008006001925705551, 3.342642689629318e-09]"
2.430248978613197e-05,"[0.959954433387293, 0.03924379609660856, 0.0008017669548898214, 2.033356597620802e-09]"
2.4325791664125376e-05,"[0.9599243485201109, 0.03927270375259444, 0.0008029431264536374, 3.0717843039179753e-09]"
2.434850225482313e-05,"[0.9598951703975556, 0.03930074633704055, 0.0008040777686455326, 3.966760896599085e-09]"
2.437273397896132e-05,"[0.9598644017511848, 0.039330353650257555, 0.0008052404961310419, 2.5706719647884847e-09]"
2.4396492719533835e-05,"[0.9598341989625909, 0.03935939435466931, 0.000806402888084322, 2.2614480151372547e-09]"
2.4418289790181346e-05,"[0.9598064125346268, 0.039386086326514906, 0.0008074959042286424, 3.7007901733482118e-09]"
2.44420574059942e-05,"[0.959776429388433, 0.03941491882074327, 0.0008086466920210555, 3.5635040083636145e-09]"
2.4466081865363707e-05,"[0.959746354094961, 0.039443856559006035, 0.0008097857097438338, 2.099372958798803e-09]"
2.44895959331311e-05,"[0.9597167702763534, 0.03947228326221426, 0.0008109420246869109, 2.8985137627461014e-09]"
2.451244069175801e-05,"[0.9596881237170352, 0.039499808304503045, 0.0008120624195243574, 4.019709967730535e-09]"
2.453669665789489e-05,"[0.9596580866187545, 0.039528707927641016, 0.0008132011469090976, 2.7656943048823094e-09]"
2.4556890724850225e-05,"[0.9596331029526279, 0.039552735279544844, 0.000814158147088777, 2.07943580308422e-09]"
2.457708479180556e-05,"[0.9596080041785775, 0.039576844536554245, 0.0008151465167754546, 3.226488723912154e-09]"
2.460026833986183e-05,"[0.9595793799992427, 0.03960435368950305, 0.0008162607974899766, 3.971012423579087e-09]"
2.4624457602797262e-05,"[0.9595498634836283, 0.03963275448618275, 0.0008173780114464704, 2.474263719457232e-09]"
2.4624457602797265e-05,"[0.9595498634836283, 0.03963275448618275, 0.0008173780114464704, 2.474263719457232e-09]"
2.4644671077157917e-05,"[0.9595251554946086, 0.039656508483720855, 0.0008183322554253463, 2.2214619491796028e-09]"
2.464467107715792e-05,"[0.9595251554946086, 0.039656508483720855, 0.0008183322554253463, 2.2214619491796028e-09]"
2.4664884551518573e-05,"[0.9595003684976056, 0.03968031496102436, 0.0008193114381639185, 3.558118705754444e-09]"
2.468846396960317e-05,"[0.9594717252483749, 0.039707850016315924, 0.0008204193958113509, 3.793059668398691e-09]"
2.471254723259111e-05,"[0.959442757478413, 0.03973572194929812, 0.0008215167908652201, 2.2333285728666525e-09]"
2.4736221414089183e-05,"[0.9594141581791484, 0.039763203826305174, 0.0008226337368023292, 2.7082441651113277e-09]"
2.4759081748464366e-05,"[0.9593865809884822, 0.039789693935901635, 0.0008237194822548653, 4.04285947043352e-09]"
2.4783342031007273e-05,"[0.9593576982506313, 0.03981747756670593, 0.0008248196050997354, 3.0252840355123954e-09]"
2.4783342031007276e-05,"[0.9593576982506313, 0.03981747756670593, 0.0008248196050997354, 3.0252840355123954e-09]"
2.4807105011003167e-05,"[0.9593294800237209, 0.03984461504435209, 0.000825901264045624, 2.1141462661008144e-09]"
2.4828760481651634e-05,"[0.959303639674579, 0.03986943253119523, 0.0008269228332748255, 3.4066217935123767e-09]"
2.4828760481651637e-05,"[0.959303639674579, 0.03986943253119523, 0.0008269228332748255, 3.4066217935123767e-09]"
2.485197103456597e-05,"[0.9592761669500376, 0.0398958355936306, 0.0008279919489078333, 3.95193370017683e-09]"
2.4851971034565974e-05,"[0.9592761669500376, 0.0398958355936306, 0.0008279919489078333, 3.95193370017683e-09]"
2.4876112588792985e-05,"[0.9592479193150594, 0.039923014367974366, 0.0008290623689827228, 2.3907978894559476e-09]"
2.4899844159598628e-05,"[0.9592200611131183, 0.03994978734947146, 0.0008301474418367154, 2.536950455673418e-09]"
2.492191760812346e-05,"[0.9591941347645473, 0.03997468673626642, 0.0008311729626750346, 3.977173102831767e-09]"
2.4946051163153434e-05,"[0.9591661530029466, 0.040001597452059195, 0.0008322446537342782, 3.3302321619250748e-09]"
2.4946051163153437e-05,"[0.9591661530029466, 0.040001597452059195, 0.0008322446537342782, 3.3302321619250748e-09]"
2.496996307396822e-05,"[0.9591385759979572, 0.04002812297395267, 0.0008332973719475645, 2.093568667429756e-09]"
2.4993011458821484e-05,"[0.9591118501828595, 0.040053791601543945, 0.0008343533844810171, 3.26745600697083e-09]"
2.5015939396917724e-05,"[0.9590854413861603, 0.04007916664283841, 0.0008353863491848459, 4.057124844903137e-09]"
2.5040131590587115e-05,"[0.9590579295276653, 0.04010563664946677, 0.0008364297024419024, 2.5540048064928003e-09]"
2.5060932908545625e-05,"[0.959034237020894, 0.040128411625264315, 0.0008373475195551247, 2.2674633322186974e-09]"
2.5081734226504136e-05,"[0.959010467581122, 0.04015123605003586, 0.0008382911359440284, 3.665672685893672e-09]"
2.510534464024864e-05,"[0.958983771606074, 0.040176897293650427, 0.0008393257067332567, 3.824947662141804e-09]"
2.5105344640248642e-05,"[0.958983771606074, 0.040176897293650427, 0.0008393257067332567, 3.824947662141804e-09]"
2.5129399187229983e-05,"[0.9589568507505483, 0.04020279828105883, 0.0008403471490095758, 2.249150993474835e-09]"
2.5129399187229986e-05,"[0.9589568507505483, 0.04020279828105883, 0.0008403471490095758, 2.249150993474835e-09]"
2.515303776827399e-05,"[0.9589302702681972, 0.040228335190548664, 0.0008413901664163772, 2.8032206831828676e-09]"
2.5175919592796766e-05,"[0.958904595783477, 0.04025299408558148, 0.0008424044351338932, 4.1231791499615915e-09]"
2.5200177144633976e-05,"[0.958877762432968, 0.04027880609060623, 0.000843426871483305, 3.030538958331935e-09]"
2.522150531824458e-05,"[0.9588542339294142, 0.0403014332051586, 0.0008443291644155302, 2.12609462366704e-09]"
2.5242833491855182e-05,"[0.9588305819617691, 0.040324146335000643, 0.0008452668185480848, 3.3092526926303596e-09]"
2.5242833491855185e-05,"[0.9588305819617691, 0.040324146335000643, 0.0008452668185480848, 3.3092526926303596e-09]"
2.5265948501119274e-05,"[0.9588051370188813, 0.04034859421472707, 0.0008462630996028706, 4.090243114016015e-09]"
2.5265948501119277e-05,"[0.9588051370188813, 0.04034859421472707, 0.0008462630996028706, 4.090243114016015e-09]"
2.529013579060427e-05,"[0.9587788637415885, 0.040373873038326236, 0.0008472590794070865, 2.562406027170128e-09]"
2.5310456924126245e-05,"[0.9587567532683393, 0.04039512647894704, 0.0008481163904611109, 2.2836598263717917e-09]"
2.533077805764822e-05,"[0.9587345680890877, 0.04041642779398304, 0.0008489988798441158, 3.658171731277004e-09]"
2.5354350521382717e-05,"[0.9587091079041713, 0.040440899311609865, 0.0008499873039230553, 3.900034375303938e-09]"
2.535435052138272e-05,"[0.9587091079041713, 0.040440899311609865, 0.0008499873039230553, 3.900034375303938e-09]"
2.537841838491187e-05,"[0.9586834013174061, 0.04046563308114069, 0.0008509617184928179, 2.3010524907387924e-09]"
2.5402065468918943e-05,"[0.9586580270980706, 0.04049001112254991, 0.0008519574144512808, 2.7816306849547186e-09]"
2.5424883620765078e-05,"[0.9586335865394502, 0.040513482767516706, 0.0008529249574594711, 4.151290867841971e-09]"
2.542488362076508e-05,"[0.9586335865394502, 0.040513482767516706, 0.0008529249574594711, 4.151290867841971e-09]"
2.544913566233159e-05,"[0.9586079945440913, 0.04053810055225287, 0.0008539001992854752, 3.1183153528243315e-09]"
2.5472874556487233e-05,"[0.9585830215369179, 0.04056211618473321, 0.0008548585175636406, 2.1732876799049702e-09]"
2.5472874556487236e-05,"[0.9585830215369179, 0.04056211618473321, 0.0008548585175636406, 2.1732876799049702e-09]"
2.5494835003402543e-05,"[0.95855979950705, 0.04058441390847242, 0.0008557814846127851, 3.511686755406309e-09]"
2.5518075238911674e-05,"[0.9585354546297212, 0.040607808696847714, 0.0008567310347532888, 4.049323613204028e-09]"
2.5518075238911678e-05,"[0.9585354546297212, 0.040607808696847714, 0.0008567310347532888, 4.049323613204028e-09]"
2.5542199406389523e-05,"[0.958510509246297, 0.04063181177373279, 0.0008576749408341651, 2.448098151362393e-09]"
2.5565890901200973e-05,"[0.9584859241277675, 0.040655436352255686, 0.0008586353109339208, 2.616589599221806e-09]"
2.558798191527676e-05,"[0.9584629943691287, 0.04067745382106483, 0.000859546130153913, 4.086478550963418e-09]"
2.561212625338929e-05,"[0.9584383009874042, 0.040701203220161644, 0.0008604907923384716, 3.405224024394159e-09]"
2.5612126253389292e-05,"[0.9584383009874042, 0.040701203220161644, 0.0008604907923384716, 3.405224024394159e-09]"
2.5636010958247737e-05,"[0.9584140195546766, 0.04072456004040005, 0.0008614166559873822, 2.1525342320436947e-09]"
2.5659077627563973e-05,"[0.9583904321295081, 0.040747210759932366, 0.000862352147961143, 3.365102559911295e-09]"
2.568203752855258e-05,"[0.9583671395560576, 0.04076959040434813, 0.0008632642863495665, 4.1547027995202e-09]"
2.5706219749313243e-05,"[0.9583429591583718, 0.04079285860933991, 0.0008641780217341266, 2.610288790535105e-09]"
2.5726554383361247e-05,"[0.9583225926130973, 0.04081243666574734, 0.000864966803585654, 2.3169816270397626e-09]"
2.574688901740925e-05,"[0.9583021538385578, 0.04083206000716295, 0.0008657808456037064, 3.7077647615691295e-09]"
2.5770451722512127e-05,"[0.9582787458123562, 0.04085456016088912, 0.0008666884621826584, 3.962317741599654e-09]"
2.5794512015256332e-05,"[0.9582551338485948, 0.04087728225373413, 0.0008675799518411162, 2.3419343218694917e-09]"
2.5794512015256335e-05,"[0.9582551338485948, 0.04087728225373413, 0.0008675799518411162, 2.3419343218694917e-09]"
2.5818141783268847e-05,"[0.9582318316699261, 0.04089967014871737, 0.0008684937601350122, 2.8159452330976003e-09]"
2.5840919795679485e-05,"[0.9582094150823234, 0.0409211977198312, 0.0008693813834971093, 4.208103156075821e-09]"
2.58651658489076e-05,"[0.958185938552387, 0.04094378408478132, 0.0008702725778715268, 3.1769467977563173e-09]"
2.58888967057569e-05,"[0.9581630429495944, 0.04096580522315494, 0.0008711480136533778, 2.2041458827592002e-09]"
2.591105714244906e-05,"[0.9581415447873011, 0.04098644758909354, 0.0008720024490230501, 3.5643880942450875e-09]"
2.5934308101690044e-05,"[0.958119222114643, 0.041007901034244454, 0.0008728711356312284, 4.1041057114388694e-09]"
2.5958422914490176e-05,"[0.9580963953427587, 0.0410298704608918, 0.0008737301002528561, 2.4830422453464312e-09]"
2.598209117467338e-05,"[0.9580739067429102, 0.04105148225964553, 0.0008746067271725666, 2.6558155461975093e-09]"
2.600414626136624e-05,"[0.9580529492336117, 0.04107160641789116, 0.000875438592183331, 4.14114768122927e-09]"
2.6004146261366242e-05,"[0.9580529492336117, 0.04107160641789116, 0.000875438592183331, 4.14114768122927e-09]"
2.602828798614503e-05,"[0.9580303774471893, 0.04109331970784487, 0.0008762977735325293, 3.454570898852436e-09]"
2.605215976786377e-05,"[0.9580082059878238, 0.04111465163798694, 0.0008771385709216604, 2.1848823972835016e-09]"
2.6052159767863775e-05,"[0.9580082059878238, 0.04111465163798694, 0.0008771385709216604, 2.1848823972835016e-09]"
2.6075260207668197e-05,"[0.9579866169475628, 0.04113538436851423, 0.0008779936538904202, 3.410537275246966e-09]"
2.60752602076682e-05,"[0.9579866169475628, 0.04113538436851423, 0.0008779936538904202, 3.410537275246966e-09]"
2.6098219591129016e-05,"[0.9579653480150773, 0.04115582215126892, 0.0008788240036330572, 4.2094796576689814e-09]"
2.6122397137794396e-05,"[0.957943303190559, 0.04117704149007406, 0.0008796510491716022, 2.6479334608953834e-09]"
2.61223971377944e-05,"[0.957943303190559, 0.04117704149007406, 0.0008796510491716022, 2.6479334608953834e-09]"
2.6142604213548333e-05,"[0.9579248477472023, 0.04119478573442312, 0.0008803625512865602, 2.344522415518929e-09]"
2.616281128930227e-05,"[0.9579063223972343, 0.04121257302519044, 0.0008810992168902815, 3.737815757097259e-09]"
2.6186351641749606e-05,"[0.9578850142998238, 0.04123305818321259, 0.0008819218646494357, 4.028114013744622e-09]"
2.618635164174961e-05,"[0.9578850142998238, 0.04123305818321259, 0.0008819218646494357, 4.028114013744622e-09]"
2.6210409787282718e-05,"[0.9578635324508268, 0.04125373726340102, 0.0008827262720182023, 2.387912534029525e-09]"
2.621040978728272e-05,"[0.9578635324508268, 0.04125373726340102, 0.0008827262720182023, 2.387912534029525e-09]"
2.623402326172751e-05,"[0.9578423407334539, 0.04127410109140682, 0.000883553716732885, 2.831193540337241e-09]"
2.6256734745513726e-05,"[0.957822001663913, 0.041293635453749866, 0.0008843570012666007, 4.252915788675709e-09]"
2.625673474551373e-05,"[0.957822001663913, 0.041293635453749866, 0.0008843570012666007, 4.252915788675709e-09]"
2.628097391931929e-05,"[0.9578006790919503, 0.04131415576838632, 0.0008851602618558067, 3.247889045766395e-09]"
2.6304708711596822e-05,"[0.957779890936826, 0.04133415652977086, 0.0008859486742766498, 2.22776753372659e-09]"
2.6304708711596825e-05,"[0.957779890936826, 0.04133415652977086, 0.0008859486742766498, 2.22776753372659e-09]"
2.6327116079447677e-05,"[0.9577601482983475, 0.041353115722799316, 0.0008867307478550427, 3.59881199872903e-09]"
2.632711607944768e-05,"[0.9577601482983475, 0.041353115722799316, 0.0008867307478550427, 3.59881199872903e-09]"
2.6350361285856433e-05,"[0.957739900644791, 0.041372579290162685, 0.0008875142729534874, 4.158728547413104e-09]"
2.6350361285856436e-05,"[0.957739900644791, 0.041372579290162685, 0.0008875142729534874, 4.158728547413104e-09]"
2.637447027644426e-05,"[0.9577192277359268, 0.0413924837992366, 0.0008882843061085646, 2.523688069199431e-09]"
2.6398122936283353e-05,"[0.9576988659861332, 0.041412056558545976, 0.0008890731394594808, 2.6794276512389948e-09]"
2.6398122936283356e-05,"[0.9576988659861332, 0.041412056558545976, 0.0008890731394594808, 2.6794276512389948e-09]"
2.6420039211136763e-05,"[0.9576799975719787, 0.04143017736651867, 0.0008898192460707019, 4.178330812641699e-09]"
2.6444159159382423e-05,"[0.9576595988807297, 0.041449807136490546, 0.0008905888237690445, 3.5202274910899595e-09]"
2.6468027326671492e-05,"[0.9576395679324465, 0.0414690877741207, 0.0008913404392857187, 2.2138436368341382e-09]"
2.6468027326671495e-05,"[0.9576395679324465, 0.0414690877741207, 0.0008913404392857187, 2.2138436368341382e-09]"
