spins,mu,alpha,z_trap_frequency,analytical_gamma,optimum_gamma,fidelity,fidelity_lower_error,fidelity_upper_error,noiseless_fidelity,naive_fidelity,time,noiseless_time,switch_time
32,37707292.5829978,0.1586689639081662,2463394.2646559505,14846.601880907168,14210.776810004052,0.9992059202805736,0.9991485653279752,0.999263275233172,0.9992911612786332,0.9394884355252384,0.0008930000000000152,0.0008943000000017,0.0008464139279251
34,37706581.47458745,0.1620232660911599,2332978.245799682,14382.884016191509,13781.259928832877,0.999346542248395,0.9992798379184772,0.9994132465783129,0.9994465055635934,0.942905015138223,0.0009490000000000166,0.000949640000002,0.0009005925604929
36,37705967.73246745,0.1639525033303708,2226573.672497269,13961.473765958512,13416.006824460796,0.9994128061489841,0.9993384098422429,0.9994872024557253,0.9995226047629584,0.9459522779013364,0.001003000000000015,0.001004180000002,0.0009546734848991
38,37705433.663548805,0.1675239281844311,2117152.9013584764,13573.44872223102,13059.825845600397,0.9993672679152567,0.9992832456937761,0.9994512901367372,0.9994905796937852,0.9486754497505512,0.0010580000000000103,0.0010593200000016,0.0010088729238236
40,37704965.50405928,0.1695922544240708,2028067.4037789672,13217.354169724736,12742.560452279164,0.9992505624828886,0.9991620304167136,0.9993390945490636,0.9993823620293126,0.95113671157196,0.0011130000000000057,0.0011139100000013,0.0010629683733725
42,37704552.4032481,0.1717104000446807,1945856.1543771385,12887.815318627112,12443.696563840873,0.9990600477615609,0.9989630375570824,0.9991570579660394,0.9992072729310782,0.9533665258424464,0.001168000000000001,0.001168620000001,0.0011170695561554
44,37704185.703765,0.1755448895908701,1858910.6953071093,12580.400021086372,12155.519922126072,0.9988138794273766,0.998707172552376,0.9989205863023773,0.998972309890696,0.9553838552511004,0.0012229999999999964,0.0012239400000007,0.0011712962758453
46,37703858.42308734,0.177773967217913,1788516.0156862822,12295.106522331444,11908.14483499856,0.9985391671927246,0.9984248230768333,0.9986535113086159,0.998709328859254,0.9572374287439266,0.0012779999999999918,0.0012785500000003,0.0012254102113006
48,37703564.87386043,0.1800414700091373,1722912.6929953285,12028.329458616228,11643.049080502706,0.9982593979299503,0.998131003878716,0.9983877919811847,0.9984498883195418,0.9589376720132444,0.0013329999999999872,0.00133404,0.0012795291328603
50,37703300.3819167,0.182346125401806,1661605.6657080948,11778.149565586966,11418.71707344603,0.9980059656857982,0.9978697644278565,0.99814216694374,0.998210183155608,0.9605026189226212,0.0013879999999999826,0.0013890999999997,0.0013336528951749
52,37703061.0740824,0.1846865621145038,1604167.1570190943,11542.914831916312,11212.48899180893,0.9977634896984867,0.9976144550323185,0.9979125243646549,0.9979870731659096,0.9619475850765096,0.001442999999999978,0.0014441899999994,0.0013877813773797
